Gene_ID,mean,lower,upper,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol
ENSG00000000971,4.18644940720191e-4,0,0.007131993199803236,502.72777550845694,1.4243526763805325,0.5426390754404411,2.624861977041435,0.008668409820769307,0.08864298201582183,Sí,
ENSG00000002549,8.722078224453476e-4,0,0.013591409142295225,1807.1450955491423,1.6124053267552778,0.39702423451272467,4.06122646073284,4.881559080596284e-5,0.0025619444089377357,Sí,
ENSG00000003137,3.4324105587972185e-4,0,0.009060939428196815,257.1958030164143,2.5311487855150197,0.9302790809143735,2.720848869381377,0.006511452325699071,0.07305634761890047,Sí,
ENSG00000003436,-1.3273298600880685e-4,-0.0013124999999999964,0,251.6454285183601,2.3271358678872724,0.7264665435296477,3.203362754436743,0.0013583276613953568,0.026760600079878946,Sí,
ENSG00000004399,1.9945055618360833e-4,0,0,506.66060510693967,1.636928980316207,0.5641411578433497,2.9016301284841695,0.003712265623385779,0.05197598332109277,Sí,
ENSG00000005059,5.340875976953054e-4,0,0.007131993199803236,227.00032049660575,1.9906315992733152,0.7389854845002336,2.6937357242132487,0.007065616321368453,0.07709453409987996,Sí,
ENSG00000005102,3.0241188407119704e-4,0,0.0038124999999999435,84.68835110770354,3.0844876560712344,0.7897999838123814,3.905403544302884,9.406827452476882e-5,0.004072942495389479,Sí,
ENSG00000005206,8.168125019571035e-4,0,0.012300225273777115,1849.9307637316733,-1.044151228226333,0.3574745972186825,-2.920910286633825,0.0034901031254200485,0.0502949732544458,Sí,
ENSG00000005249,8.848244920502187e-4,0,0.01596990574219679,325.93871870825114,1.8901365858534227,0.6852079626638095,2.7584860200767976,0.005806978894185397,0.06858571290336392,Sí,
ENSG00000005882,4.967416091251256e-4,0,0.013591409142295225,825.825350340245,-1.7662496308821078,0.5249483339607419,-3.364616128135376,7.665022041435503e-4,0.01796141880828878,Sí,
ENSG00000006118,6.993007237845498e-5,0,0,359.654726988361,3.835660440970348,0.9181687673201393,4.177511343764716,2.9471596999122158e-5,0.0017600733367720259,Sí,
ENSG00000006210,7.351915001650026e-4,0,0.010873127313836177,348.24216657379293,3.5557228005987964,0.8370562952266513,4.247889683018281,2.1579360179565844e-5,0.001393587765359013,Sí,
ENSG00000006327,5.152381127440483e-4,0,0.010873127313836177,290.91469044844706,2.7669806406534407,0.6915046454519836,4.001391254349242,6.297113426021699e-5,0.003037121718459225,Sí,
ENSG00000007129,9.317278236452846e-5,-0.0025,0.005,31.457321881116084,1.672523625484695,0.6524770891773005,2.563344603553141,0.010366909656904018,0.0994962195837171,Sí,
ENSG00000007171,4.050770791700269e-4,0,0.010873127313836177,9106.92749246308,5.6845097539555,1.1191129487525804,5.07947813515315,3.784730786009297e-7,5.958917868120919e-5,Sí,
ENSG00000007216,3.5192737054538954e-4,0,0.006452422742688502,650.454713652829,-3.5922865521038285,0.8801678199494819,-4.081365474495547,4.4771888809757925e-5,0.0024300548538880294,Sí,
ENSG00000007516,4.434782034133372e-4,0,0.010012338068157442,109.00785084649758,-1.5217101002302895,0.3260757859257667,-4.666737506773094,3.060198690057605e-6,3.2032882002355734e-4,Sí,
ENSG00000007908,4.335797691269986e-4,0,0.0025,139.46417873322468,5.831714562720188,1.1566847460551406,5.041749346664404,4.6129526768441794e-7,7.203390282504792e-5,Sí,
ENSG00000008513,5.291042437945396e-5,0,0.0025,480.26916826771753,2.3280592949881407,0.6294441929971136,3.6985952382895624,2.1679600355715671e-4,0.0072079941776045245,Sí,
ENSG00000008516,3.4297037484503045e-4,0,0.009060939428196815,162.86255118128716,3.197015696851947,0.7466596299571043,4.281757803131282,1.8542273767929404e-5,0.0012482291786318838,Sí,
ENSG00000010030,1.5789377828021996e-4,0,0,206.87496519447998,2.7082093998096073,0.7707750269396532,3.5136185075462274,4.4204717965730557e-4,0.012187323906876019,Sí,
ENSG00000010295,4.6003498131672553e-4,0,0.010012338068157439,185.7450491181415,1.232206107248595,0.44147634950421194,2.791103325540294,0.005252870057813055,0.06460453677946837,Sí,
ENSG00000010610,7.516600327353073e-4,0,0.013591409142295225,484.25395790562237,1.7160148430354696,0.5010800004024957,3.4246324771634664,6.1563161521133e-4,0.015350249640787524,Sí,
ENSG00000010810,7.722354109109829e-4,0,0.01087312731383618,353.4517273117982,1.040545752791004,0.37263348460598306,2.792410762256809,0.005231689594190626,0.06439474793045505,Sí,
